epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.235685348510742,4.733773231506348,8.40037727355957,0.6557376980781555,9.235685348510742,4.733773231506348,8.40037727355957,0.6557376980781555,,,,,,,,
88,88,,,,,,,,,9.5532865524292,4.735228538513184,8.720002174377441,0.7213114500045776,9.5532865524292,4.735228538513184,8.720002174377441,0.7213114500045776
88,88,9.342556953430176,4.742425918579102,8.508390426635742,0.688524603843689,9.342556953430176,4.742425918579102,8.508390426635742,0.688524603843689,,,,,,,,
89,89,,,,,,,,,9.550233840942383,4.733564853668213,8.716948509216309,0.7213114500045776,9.550233840942383,4.733564853668213,8.716948509216309,0.7213114500045776
89,89,9.288531303405762,4.728835582733154,8.455302238464355,0.6557376980781555,9.288531303405762,4.728835582733154,8.455302238464355,0.6557376980781555,,,,,,,,
90,90,,,,,,,,,9.549208641052246,4.731731414794922,8.7159423828125,0.7213114500045776,9.549208641052246,4.731731414794922,8.7159423828125,0.7213114500045776
90,90,9.273907661437988,4.731050968170166,8.441688537597656,0.688524603843689,9.273907661437988,4.731050968170166,8.441688537597656,0.688524603843689,,,,,,,,
91,91,,,,,,,,,9.548609733581543,4.729816913604736,8.71535587310791,0.7213114500045776,9.548609733581543,4.729816913604736,8.71535587310791,0.7213114500045776
91,91,9.257296562194824,4.73228645324707,8.424489974975586,0.6721311211585999,9.257296562194824,4.73228645324707,8.424489974975586,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,9.543757438659668,4.727988243103027,8.710529327392578,0.7213114500045776,9.543757438659668,4.727988243103027,8.710529327392578,0.7213114500045776
92,92,9.26852035522461,4.728775501251221,8.43447494506836,0.6557376980781555,9.26852035522461,4.728775501251221,8.43447494506836,0.6557376980781555,,,,,,,,
93,93,,,,,,,,,9.543447494506836,4.726317882537842,8.710216522216797,0.7213114500045776,9.543447494506836,4.726317882537842,8.710216522216797,0.7213114500045776
93,93,9.295581817626953,4.734940052032471,8.461488723754883,0.6557376980781555,9.295581817626953,4.734940052032471,8.461488723754883,0.6557376980781555,,,,,,,,
94,94,,,,,,,,,9.541266441345215,4.724862098693848,8.708024024963379,0.7213114500045776,9.541266441345215,4.724862098693848,8.708024024963379,0.7213114500045776
94,94,9.259543418884277,4.714134693145752,8.426248550415039,0.6393442749977112,9.259543418884277,4.714134693145752,8.426248550415039,0.6393442749977112,,,,,,,,
95,95,,,,,,,,,9.535304069519043,4.723318576812744,8.70207405090332,0.7377049326896667,9.535304069519043,4.723318576812744,8.70207405090332,0.7377049326896667
95,95,9.294846534729004,4.717753887176514,8.462980270385742,0.6557376980781555,9.294846534729004,4.717753887176514,8.462980270385742,0.6557376980781555,,,,,,,,
96,96,,,,,,,,,9.5306396484375,4.721585750579834,8.697417259216309,0.7377049326896667,9.5306396484375,4.721585750579834,8.697417259216309,0.7377049326896667
96,96,9.272527694702148,4.704835414886475,8.440549850463867,0.6721311211585999,9.272527694702148,4.704835414886475,8.440549850463867,0.6721311211585999,,,,,,,,
97,97,,,,,,,,,9.520247459411621,4.7200751304626465,8.68704605102539,0.7213114500045776,9.520247459411621,4.7200751304626465,8.68704605102539,0.7213114500045776
97,97,9.291645050048828,4.719167709350586,8.459159851074219,0.7049180269241333,9.291645050048828,4.719167709350586,8.459159851074219,0.7049180269241333,,,,,,,,
98,98,,,,,,,,,9.50874137878418,4.718435287475586,8.675524711608887,0.7213114500045776,9.50874137878418,4.718435287475586,8.675524711608887,0.7213114500045776
98,98,9.293550491333008,4.716333389282227,8.459890365600586,0.6721311211585999,9.293550491333008,4.716333389282227,8.459890365600586,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,9.499438285827637,4.716834545135498,8.666221618652344,0.7213114500045776,9.499438285827637,4.716834545135498,8.666221618652344,0.7213114500045776
99,99,9.242497444152832,4.714937210083008,8.409660339355469,0.6393442749977112,9.242497444152832,4.714937210083008,8.409660339355469,0.6393442749977112,,,,,,,,
